Date,Campaign,Campaign Type,Creative Format,Region,Country,Impressions,Clicks,CTR,Frequency,Reach,Spends,CPC,CPM,Views,Completion Rate,CPCV,CPS,Conversions,Revenue,ROAS,Viewability
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - Two Products,Bahrain AR,Bahrain,32010,216,0.67%,2.82,11369,201.66,0.93,6.3,,,,,,,,91.16%
23-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Dubai,United Arab Emirates,194578,1239,0.64%,2.82,69084,"1,362.05",1.1,7,,,,,,,,89.86%
23-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Abu Dhabi,United Arab Emirates,147040,1002,0.68%,2.88,51082,"1,029.28",1.03,7,,,,,,,,91.72%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of United Arab Emirates,United Arab Emirates,43704,267,0.61%,2.91,15006,305.93,1.15,7,,,,,,,,89.08%
23-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Muscat,Oman,50042,322,0.64%,2.76,18124,315.26,0.98,6.3,,,,,,,,90.52%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of Oman,Oman,42058,224,0.53%,2.85,14770,264.97,1.18,6.3,,,,,,,,89.85%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain EN,Bahrain,22520,168,0.75%,2.86,7867,141.88,0.84,6.3,,,,,,,,91.34%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain AR,Bahrain,28200,187,0.66%,2.71,10394,177.66,0.95,6.3,,,,,,,,89.97%
23-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Dubai,United Arab Emirates,32050,167,0.52%,2.8,11442,224.35,1.34,7,,,,,,,,89.98%
23-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Abu Dhabi,United Arab Emirates,24220,135,0.56%,2.86,8460,169.54,1.26,7,,,,,,,,90.98%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of United Arab Emirates,United Arab Emirates,7199,36,0.50%,2.9,2485,50.39,1.4,7,,,,,,,,91.50%
23-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Muscat,Oman,8243,43,0.52%,2.75,3002,51.93,1.21,6.3,,,,,,,,91.65%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of Oman,Oman,6928,30,0.43%,2.83,2446,43.65,1.45,6.3,,,,,,,,89.97%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain EN,Bahrain,3709,23,0.62%,2.85,1303,23.37,1.02,6.3,,,,,,,,91.76%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain AR,Bahrain,4645,25,0.54%,2.7,1722,29.26,1.17,6.3,,,,,,,,91.37%
23-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Display,Dubai,United Arab Emirates,52849,340,0.64%,2.91,18135,369.94,1.09,7,,,,,,,,91.57%
23-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Display,Abu Dhabi,United Arab Emirates,39937,275,0.69%,2.98,13409,279.56,1.02,7,,,,,,,,91.81%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,11870,73,0.61%,3.01,3939,83.09,1.14,7,,,,,,,,91.35%
23-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Display,Muscat,Oman,13592,88,0.65%,2.86,4758,85.63,0.97,6.3,,,,,,,,89.39%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Display,Rest of Oman,Oman,11423,61,0.53%,2.95,3877,71.96,1.18,6.3,,,,,,,,91.83%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain EN,Bahrain,6117,46,0.75%,2.96,2065,38.54,0.84,6.3,,,,,,,,91.88%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain AR,Bahrain,7659,51,0.67%,2.81,2728,48.25,0.95,6.3,,,,,,,,90.85%
23-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Native,Dubai,United Arab Emirates,93811,633,0.67%,3.27,28713,656.68,1.04,7,,,,,,,,89.23%
23-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Native,Abu Dhabi,United Arab Emirates,70892,512,0.72%,3.34,21231,496.24,0.97,7,,,,,,,,91.46%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,21071,137,0.65%,3.38,6237,147.5,1.08,7,,,,,,,,90.95%
23-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Native,Muscat,Oman,24126,164,0.68%,3.2,7533,151.99,0.93,6.3,,,,,,,,91.18%
23-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Native,Rest of Oman,Oman,20277,114,0.56%,3.3,6139,127.75,1.12,6.3,,,,,,,,89.76%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain EN,Bahrain,10858,86,0.79%,3.32,3270,68.41,0.8,6.3,,,,,,,,89.45%
23-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain AR,Bahrain,13596,95,0.70%,3.15,4320,85.65,0.9,6.3,,,,,,,,91.45%
23-Nov-25,DanubeH_Awareness_Carousel_Dubai_MRS_PROS_Nov25,Awareness,Carousel,Dubai,United Arab Emirates,33411,183,0.55%,2.58,12953,233.88,1.28,7,,,,,,,,91.11%
23-Nov-25,DanubeH_Awareness_Carousel_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,25248,148,0.59%,2.64,9578,176.74,1.19,7,,,,,,,,91.20%
23-Nov-25,DanubeH_Awareness_Carousel_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,7504,39,0.52%,2.67,2814,52.53,1.35,7,,,,,,,,91.45%
23-Nov-25,DanubeH_Awareness_Carousel_Muscat_BRS_PROS_Nov25,Awareness,Carousel,Muscat,Oman,8593,47,0.55%,2.53,3398,54.14,1.15,6.3,,,,,,,,90.81%
23-Nov-25,DanubeH_Awareness_Carousel_Rest Of Oman_BRS_PROS_Nov25,Awareness,Carousel,Rest of Oman,Oman,7222,33,0.46%,2.61,2769,45.5,1.38,6.3,,,,,,,,91.53%
23-Nov-25,DanubeH_Awareness_Carousel_Bahrain_EN_BRS_PROS_Nov25,Awareness,Carousel,Bahrain EN,Bahrain,3867,25,0.65%,2.62,1475,24.36,0.97,6.3,,,,,,,,89.21%
23-Nov-25,DanubeH_Awareness_Carousel_Bahrain_AR_BRS_PROS_Nov25,Awareness,Carousel,Bahrain AR,Bahrain,4842,28,0.58%,2.48,1949,30.5,1.09,6.3,,,,,,,,90.04%
24-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - Two Products,Dubai,United Arab Emirates,"109,548",845,0.77%,2.97,36917,766.84,0.91,7,,,,,,,,91.89%
24-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - Two Products,Abu Dhabi,United Arab Emirates,"133,811","1,071",0.80%,2.99,44788,936.68,0.87,7,,,,,,,,90.21%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML - Two Products,Rest of United Arab Emirates,United Arab Emirates,"43,747",305,0.70%,3.03,14447,306.23,1,7,,,,,,,,91.46%
24-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML - Two Products,Muscat,Oman,"59,625",463,0.78%,2.95,20232,375.64,0.81,6.3,,,,,,,,90.91%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML - Two Products,Rest of Oman,Oman,"31,818",233,0.73%,2.98,10686,200.45,0.86,6.3,,,,,,,,90.32%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - Two Products,Bahrain EN,Bahrain,"16,361",134,0.82%,3.02,5421,103.07,0.77,6.3,,,,,,,,90.88%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - Two Products,Bahrain AR,Bahrain,"7,177",54,0.75%,3,2394,45.22,0.84,6.3,,,,,,,,90.90%
24-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Dubai,United Arab Emirates,"94,226",711,0.75%,2.93,32159,659.58,0.93,7,,,,,,,,91.17%
24-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Abu Dhabi,United Arab Emirates,"115,094",901,0.78%,2.95,39015,805.66,0.89,7,,,,,,,,91.83%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of United Arab Emirates,United Arab Emirates,"37,628",257,0.68%,2.99,12585,263.4,1.02,7,,,,,,,,90.47%
24-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Muscat,Oman,"51,285",389,0.76%,2.91,17624,323.1,0.83,6.3,,,,,,,,91.30%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of Oman,Oman,"27,367",196,0.72%,2.94,9309,172.41,0.88,6.3,,,,,,,,91.68%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain EN,Bahrain,"14,072",112,0.80%,2.98,4722,88.65,0.79,6.3,,,,,,,,90.92%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain AR,Bahrain,"6,174",46,0.75%,2.96,2086,38.9,0.85,6.3,,,,,,,,91.01%
24-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Dubai,United Arab Emirates,"14,548",96,0.66%,2.89,5034,101.84,1.06,7,,,,,,,,90.02%
24-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Abu Dhabi,United Arab Emirates,"17,770",121,0.68%,2.91,"6,107",124.39,1.03,7,,,,,,,,89.74%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of United Arab Emirates,United Arab Emirates,"5,810",35,0.60%,2.95,1970,40.67,1.16,7,,,,,,,,91.96%
24-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Muscat,Oman,"7,918",52,0.66%,2.87,2759,49.88,0.96,6.3,,,,,,,,90.45%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of Oman,Oman,"4,225",26,0.62%,2.9,1457,26.62,1.02,6.3,,,,,,,,89.24%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain EN,Bahrain,"2,173",15,0.69%,2.94,739,13.69,0.91,6.3,,,,,,,,91.29%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain AR,Bahrain,953,6,0.63%,2.92,326,6,1,6.3,,,,,,,,89.43%
24-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Display,Dubai,United Arab Emirates,40445,174,0.43%,3.12,12953,283.12,1.63,7,,,,,,,,90.34%
24-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Display,Abu Dhabi,United Arab Emirates,49402,220,0.45%,3.14,15715,345.81,1.57,7,,,,,,,,91.10%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,16151,63,0.39%,3.19,5069,113.06,1.79,7,,,,,,,,89.27%
24-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Display,Muscat,Oman,22013,95,0.43%,3.1,7099,138.68,1.46,6.3,,,,,,,,91.21%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Display,Rest of Oman,Oman,11747,48,0.41%,3.13,3749,74.01,1.54,6.3,,,,,,,,91.16%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain EN,Bahrain,6040,27,0.45%,3.18,1902,38.05,1.41,6.3,,,,,,,,89.83%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain AR,Bahrain,2650,11,0.42%,3.15,840,16.7,1.52,6.3,,,,,,,,90.22%
24-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Native,Dubai,United Arab Emirates,58226,261,0.45%,2.83,20562,407.58,1.56,7,,,,,,,,91.97%
24-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Native,Abu Dhabi,United Arab Emirates,71122,330,0.46%,2.85,24946,497.85,1.51,7,,,,,,,,91.45%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,23252,94,0.40%,2.89,8046,162.76,1.73,7,,,,,,,,89.53%
24-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Native,Muscat,Oman,31691,143,0.45%,2.81,11269,199.65,1.4,6.3,,,,,,,,89.90%
24-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Native,Rest of Oman,Oman,16911,72,0.43%,2.84,5952,106.54,1.48,6.3,,,,,,,,91.24%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain EN,Bahrain,8696,41,0.47%,2.88,3019,54.78,1.34,6.3,,,,,,,,91.70%
24-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain AR,Bahrain,3815,17,0.45%,2.86,1334,24.03,1.41,6.3,,,,,,,,89.32%
24-Nov-25,DanubeH_Awareness_Carousel_Dubai_MRS_PROS_Nov25,Awareness,Carousel,Dubai,United Arab Emirates,19734,75,0.38%,2.7,7310,138.14,1.84,7,,,,,,,,89.05%
24-Nov-25,DanubeH_Awareness_Carousel_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,24105,96,0.40%,2.72,8868,168.74,1.76,7,,,,,,,,91.44%
24-Nov-25,DanubeH_Awareness_Carousel_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,7881,27,0.34%,2.75,2861,55.17,2.04,7,,,,,,,,90.62%
24-Nov-25,DanubeH_Awareness_Carousel_Muscat_BRS_PROS_Nov25,Awareness,Carousel,Muscat,Oman,10741,41,0.38%,2.68,4006,67.67,1.65,6.3,,,,,,,,91.69%
24-Nov-25,DanubeH_Awareness_Carousel_Rest Of Oman_BRS_PROS_Nov25,Awareness,Carousel,Rest of Oman,Oman,5732,21,0.37%,2.71,2116,36.11,1.72,6.3,,,,,,,,89.81%
24-Nov-25,DanubeH_Awareness_Carousel_Bahrain_EN_BRS_PROS_Nov25,Awareness,Carousel,Bahrain EN,Bahrain,2947,12,0.41%,2.75,1073,18.57,1.55,6.3,,,,,,,,89.94%
24-Nov-25,DanubeH_Awareness_Carousel_Bahrain_AR_BRS_PROS_Nov25,Awareness,Carousel,Bahrain AR,Bahrain,1293,5,0.39%,2.73,474,8.15,1.63,6.3,,,,,,,,91.69%
25-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - Two Products,Dubai,United Arab Emirates,"245,999","1,636",0.67%,3.09,79573,"1,721.99",1.05,7,,,,,,,,90.37%
25-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - Two Products,Abu Dhabi,United Arab Emirates,"154,880","1,074",0.69%,2.84,54597,"1,084.16",1.01,7,,,,,,,,90.95%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML - Two Products,Rest of United Arab Emirates,United Arab Emirates,"105,364",618,0.59%,2.93,35953,737.55,1.19,7,,,,,,,,90.44%
25-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML - Two Products,Muscat,Oman,"90,444",575,0.64%,3.02,29984,569.8,0.99,6.3,,,,,,,,89.62%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML - Two Products,Rest of Oman,Oman,"61,946",364,0.59%,3.15,19693,390.26,1.07,6.3,,,,,,,,89.44%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - Two Products,Bahrain EN,Bahrain,"10,159",70,0.69%,2.82,3598,64,0.91,6.3,,,,,,,,91.21%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - Two Products,Bahrain AR,Bahrain,"5,976",38,0.64%,2.21,2702,37.65,0.99,6.3,,,,,,,,90.41%
25-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Dubai,United Arab Emirates,"211,674","1,376",0.65%,3.1,68332,"1,481.72",1.08,7,,,,,,,,91.91%
25-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Abu Dhabi,United Arab Emirates,"133,269",903,0.68%,2.84,46884,932.88,1.03,7,,,,,,,,90.58%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of United Arab Emirates,United Arab Emirates,"90,663",520,0.57%,2.94,30874,634.64,1.22,7,,,,,,,,89.49%
25-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Muscat,Oman,"77,824",483,0.62%,3.02,25748,490.29,1.02,6.3,,,,,,,,89.55%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Rest of Oman,Oman,"53,302",306,0.57%,3.15,16911,335.8,1.1,6.3,,,,,,,,89.83%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain EN,Bahrain,"8,741",59,0.67%,2.83,3090,55.07,0.93,6.3,,,,,,,,91.87%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML -Vertical Scrolling,Bahrain AR,Bahrain,"5,142",32,0.62%,2.22,2320,32.39,1.01,6.3,,,,,,,,90.06%
25-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Dubai,United Arab Emirates,"32,710",184,0.56%,3.39,9655,228.97,1.24,7,,,,,,,,89.44%
25-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Abu Dhabi,United Arab Emirates,"20,594",121,0.59%,3.11,"6,624",144.16,1.19,7,,,,,,,,91.01%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of United Arab Emirates,United Arab Emirates,"14,010",70,0.50%,3.21,4362,98.07,1.4,7,,,,,,,,89.52%
25-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Muscat,Oman,"12,026",65,0.54%,3.31,3638,75.76,1.17,6.3,,,,,,,,91.95%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Rest of Oman,Oman,"8,237",41,0.50%,3.45,2389,51.89,1.27,6.3,,,,,,,,91.22%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain EN,Bahrain,"1,351",8,0.59%,3.09,437,8.51,1.06,6.3,,,,,,,,89.75%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,HTML - 4 products showcase,Bahrain AR,Bahrain,795,4,0.50%,2.42,328,5.01,1.25,6.3,,,,,,,,89.62%
25-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Display,Dubai,United Arab Emirates,62392,417,0.67%,2.76,22638,436.74,1.05,7,,,,,,,,89.35%
25-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Display,Abu Dhabi,United Arab Emirates,39281,274,0.70%,2.53,15532,274.97,1,7,,,,,,,,91.48%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Display,Rest of United Arab Emirates,United Arab Emirates,26723,158,0.59%,2.61,10228,187.06,1.18,7,,,,,,,,89.08%
25-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Display,Muscat,Oman,22939,147,0.64%,2.69,8530,144.52,0.98,6.3,,,,,,,,90.46%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Display,Rest of Oman,Oman,15711,93,0.59%,2.8,5602,98.98,1.06,6.3,,,,,,,,90.66%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain EN,Bahrain,2577,18,0.70%,2.52,1024,16.24,0.9,6.3,,,,,,,,89.04%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Display,Bahrain AR,Bahrain,1516,10,0.66%,1.97,769,9.55,0.96,6.3,,,,,,,,89.29%
25-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,Native,Dubai,United Arab Emirates,89852,627,0.70%,2.93,30617,628.96,1,7,,,,,,,,89.14%
25-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Native,Abu Dhabi,United Arab Emirates,56570,411,0.73%,2.69,21007,395.99,0.96,7,,,,,,,,89.38%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Native,Rest of United Arab Emirates,United Arab Emirates,38485,237,0.62%,2.78,13833,269.4,1.14,7,,,,,,,,89.78%
25-Nov-25,DanubeH_Awareness_HTML_Muscat_BRS_PROS_Nov25,Awareness,Native,Muscat,Oman,33035,220,0.67%,2.86,11537,208.12,0.95,6.3,,,,,,,,91.61%
25-Nov-25,DanubeH_Awareness_HTML_Rest Of Oman_BRS_PROS_Nov25,Awareness,Native,Rest of Oman,Oman,22626,139,0.61%,2.99,7577,142.54,1.03,6.3,,,,,,,,89.08%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain EN,Bahrain,3711,27,0.73%,2.68,1385,23.38,0.87,6.3,,,,,,,,90.86%
25-Nov-25,DanubeH_Awareness_HTML_Bahrain_BRS_PROS_Nov25,Awareness,Native,Bahrain AR,Bahrain,2183,15,0.69%,2.1,1040,13.75,0.92,6.3,,,,,,,,90.78%
25-Nov-25,DanubeH_Awareness_Carousel_Dubai_MRS_PROS_Nov25,Awareness,Carousel,Dubai,United Arab Emirates,30422,182,0.60%,3.17,9610,212.95,1.17,7,,,,,,,,90.41%
25-Nov-25,DanubeH_Awareness_Carousel_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,Carousel,Abu Dhabi,United Arab Emirates,19153,120,0.63%,2.9,6594,134.07,1.12,7,,,,,,,,90.71%
25-Nov-25,DanubeH_Awareness_Carousel_Rest Of United Arab Emirates_MRS_PROS_Nov25,Awareness,Carousel,Rest of United Arab Emirates,United Arab Emirates,13030,69,0.53%,3,4342,91.21,1.32,7,,,,,,,,90.45%
25-Nov-25,DanubeH_Awareness_Carousel_Muscat_BRS_PROS_Nov25,Awareness,Carousel,Muscat,Oman,11185,64,0.57%,3.09,3621,70.47,1.1,6.3,,,,,,,,91.95%
25-Nov-25,DanubeH_Awareness_Carousel_Rest Of Oman_BRS_PROS_Nov25,Awareness,Carousel,Rest of Oman,Oman,7661,41,0.54%,3.22,2378,48.26,1.18,6.3,,,,,,,,90.03%
25-Nov-25,DanubeH_Awareness_Carousel_Bahrain_EN_BRS_PROS_Nov25,Awareness,Carousel,Bahrain EN,Bahrain,1256,8,0.64%,2.89,435,7.91,0.99,6.3,,,,,,,,89.77%
25-Nov-25,DanubeH_Awareness_Carousel_Bahrain_AR_BRS_PROS_Nov25,Awareness,Carousel,Bahrain AR,Bahrain,739,4,0.54%,2.27,326,4.66,1.16,6.3,,,,,,,,91.24%
26-Nov-25,DanubeH_Awareness_HTML_Dubai_MRS_PROS_Nov25,Awareness,HTML - Two Products,Dubai,United Arab Emirates,210605,1400,0.66%,3.08,68437,"1,474.24",1.05,7,,,,,,,,89.63%
26-Nov-25,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_MRS_PROS_Nov25,Awareness,HTML - Two Products,Abu Dhabi,United Arab Emirates,167703,1155,0.69%,3.03,55272,"1,173.92",1.02,7,,,,,,,,90.10%
